fecha,dia_semana,turno,pos_01,pos_02,pos_03,pos_04,pos_05,pos_06,pos_07,pos_08,pos_09,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20
2025-09-06,Sábado,LA PREVIA,6576,0899,8847,7463,7202,6129,7666,3055,0235,3708,3076,7711,7142,1649,6922,5321,0335,2847,6530,8444
2025-09-06,Sábado,LA PRIMERA,9489,2707,6332,5530,5826,3950,5511,6752,2649,9134,4282,7868,5922,4713,6295,8429,5055,3862,5658,2429
2025-09-06,Sábado,MATUTINA,8610,4492,1001,2165,1173,6088,1543,6934,7154,3293,7573,6164,0989,5210,3310,9848,7471,4372,3498,5864
2025-09-06,Sábado,VESPERTINA,7354,0214,5383,5977,7266,4822,3767,0892,8903,4377,0688,6845,3391,6105,1531,8450,5155,8714,8186,3184
2025-09-06,Sábado,NOCTURNA,8964,9261,7812,8257,1530,4587,6150,5145,7769,0370,5605,4978,0476,2498,1671,4394,1948,9839,6623,2875
2025-09-08,Lunes,LA PREVIA,9782,1895,1746,9364,8246,2052,0788,0943,1883,5920,6373,5582,9449,0315,7787,9073,5267,9625,7268,0106
2025-09-08,Lunes,LA PRIMERA,5257,5135,3171,9487,9213,7192,0666,2743,5000,1845,5750,5910,2470,1766,9502,9265,6255,6419,6698,9478
2025-09-08,Lunes,MATUTINA,6196,4376,9403,0174,2247,7424,5925,1220,0747,6112,5749,5755,7784,0202,7474,3990,0797,0827,7143,9724
2025-09-08,Lunes,VESPERTINA,6790,4565,5152,0650,0453,2750,6062,2279,2854,5413,0181,1098,7777,5737,1778,7473,9144,9392,3940,1138
2025-09-08,Lunes,NOCTURNA,0647,4869,1904,9891,8300,4395,4164,8426,1537,8437,1822,8482,3205,5115,1651,2137,7752,9028,6434,9593
2025-09-09,Martes,LA PREVIA,5025,2808,8961,5648,8619,6290,0096,0849,9130,0490,8148,4627,2317,5122,8308,1101,0512,6072,4928,6135
2025-09-09,Martes,LA PRIMERA,7732,5635,8753,3427,2363,6592,5207,9979,5294,8958,3923,5233,2030,4138,4315,2068,1104,0058,5122,4392
2025-09-09,Martes,MATUTINA,5459,3799,1970,2362,6326,3474,9923,6569,9051,4140,6051,0886,0591,5317,9775,5654,2585,8585,6441,3447
2025-09-09,Martes,VESPERTINA,0318,1556,3917,5231,5145,2030,9614,4945,3551,9524,7081,8444,9331,1387,4119,6507,7289,3866,0402,4287
2025-09-09,Martes,NOCTURNA,4391,1376,9078,1559,5377,3929,0160,9169,6356,2903,9287,5573,1916,3116,0935,4417,6829,2640,3015,8955
2025-09-10,Miércoles,LA PREVIA,3356,6457,0756,9254,7184,4458,9753,7882,1032,0600,4128,4555,2312,1395,8083,7906,4164,9461,7762,6099
2025-09-10,Miércoles,LA PRIMERA,1321,2800,7248,8699,9977,3122,9577,4229,4532,6169,8283,7872,0334,8398,9942,8060,4697,3015,5250,0051
2025-09-10,Miércoles,MATUTINA,5853,4173,0106,0080,0374,3497,1956,9924,1377,3404,8801,5947,1002,0616,1632,4245,4867,8067,4469,8815
2025-09-10,Miércoles,VESPERTINA,2389,4708,4936,0761,3824,7491,4915,9065,4757,0358,2044,7436,1802,1728,2237,5036,8170,4465,8402,9113
2025-09-10,Miércoles,NOCTURNA,5631,7733,8505,0776,7467,7251,5439,1723,6065,7935,1592,8521,3505,7170,7831,9279,9732,9915,5179,5544
2025-09-11,Jueves,LA PREVIA,0225,8079,8025,5830,4260,0431,3759,1210,9830,7751,4016,9924,3681,5822,9579,8621,3805,9356,1746,3453
2025-09-11,Jueves,LA PRIMERA,1563,0619,1883,6189,3623,0756,7905,2997,3529,8570,0315,2235,8885,0089,7278,1663,4376,3950,6452,1947
2025-09-11,Jueves,MATUTINA,5196,3727,1164,1462,7328,3405,1832,0964,6047,9338,1186,7486,8475,2310,1835,0554,7898,2528,7920,5365
2025-09-11,Jueves,VESPERTINA,0675,4742,0116,3894,3038,9594,9999,1567,5522,0199,9164,3066,4637,2630,9033,8482,4441,0102,8135,2460
2025-09-11,Jueves,NOCTURNA,8263,8462,6348,1495,5991,2693,2000,7129,3590,0969,6566,1974,8275,0834,4698,7021,2219,8092,6110,1248
2025-09-12,Viernes,LA PREVIA,9144,7343,3049,8129,7746,8179,3975,7469,4752,5816,2504,3939,7079,6398,9808,4956,4770,9580,4121,1309
2025-09-12,Viernes,LA PRIMERA,0088,0885,6259,6880,2964,2139,2531,3918,6292,9101,6844,6637,4652,3427,5393,6419,6885,4008,5046,8987
2025-09-12,Viernes,MATUTINA,8871,5471,3014,1041,4189,6707,0751,0229,0274,4540,8184,0290,7497,2125,4413,8598,4365,5112,0347,3266
2025-09-12,Viernes,VESPERTINA,4446,0316,2916,2669,7046,7147,0630,1202,2506,4881,0243,9853,0615,3564,0910,3600,5401,5138,7541,1840
2025-09-12,Viernes,NOCTURNA,5064,1324,2684,0904,2332,7271,8415,6585,1733,3685,8306,8793,4313,5952,0208,6940,0748,9124,6238,9114
2025-09-13,Sábado,LA PREVIA,9482,0596,9331,2075,2183,6060,4049,3765,3180,2626,1453,2630,7565,6136,2104,8974,8083,3783,8883,5565
2025-09-13,Sábado,LA PRIMERA,4702,0287,2036,4331,0928,2853,5981,6658,0109,6397,4052,7350,1620,8094,7106,6992,4466,3754,8176,7274
2025-09-13,Sábado,MATUTINA,0741,8601,5467,4534,9837,0309,4067,0983,5119,1566,5449,6523,0846,5040,7803,6595,1486,0135,4858,3695
2025-09-13,Sábado,VESPERTINA,2793,3340,9297,3551,5046,8062,6715,8840,8521,8514,9835,5413,9521,1762,2877,6529,9650,8643,3290,0908
2025-09-13,Sábado,NOCTURNA,6736,9654,7712,4151,7011,1588,9631,4967,8484,5920,7257,9849,4610,7859,4303,3446,1272,7266,6454,7509
2025-09-15,Lunes,LA PREVIA,4269,3745,6012,9050,1474,0352,0521,1071,7362,9608,8105,7844,0936,4068,6222,7221,9292,9381,9094,6594
2025-09-15,Lunes,LA PRIMERA,6453,7749,1838,3774,3399,5554,3337,9331,9471,1638,0197,6431,4199,3891,7128,5627,2748,4324,0290,6928
2025-09-15,Lunes,MATUTINA,0735,7021,8616,0322,6036,7826,4166,5058,0062,9034,9166,2702,9897,9556,2501,0067,2168,2969,0512,5074
2025-09-15,Lunes,VESPERTINA,7198,1514,0900,8702,3939,1526,3075,9052,3045,4965,9865,8203,7620,5774,0342,9868,3121,6618,7300,8183
2025-09-15,Lunes,NOCTURNA,4347,2608,9682,2576,5083,9979,5952,3889,5741,1299,5310,4099,2591,0586,0095,5537,2939,1873,9480,7090
2025-09-16,Martes,LA PREVIA,9824,3472,2014,2275,0175,8599,6845,8456,6386,5859,0669,5388,3037,9482,5437,2416,9277,2517,7307,3671
2025-09-16,Martes,LA PRIMERA,7643,9423,7751,1534,3465,6386,8103,6520,7467,9264,4894,0498,0363,4752,1194,2827,0344,9933,0229,8564
2025-09-16,Martes,MATUTINA,0984,5194,8524,5368,3526,7412,7589,0291,4288,0375,1378,1271,7480,8448,1986,3184,4850,7735,5907,9168
2025-09-16,Martes,VESPERTINA,3262,5151,9805,9988,9843,8124,0157,5547,0411,8629,4065,4314,6176,4777,8397,4927,0871,8349,4388,1471
2025-09-16,Martes,NOCTURNA,1691,1625,3021,0168,4658,2773,3030,9692,5002,0862,5075,7615,9315,7822,2847,2235,1335,5576,5315,2926
2025-09-17,Miércoles,LA PREVIA,6543,9214,6780,3630,5704,5711,0613,0345,8366,3680,4688,4604,2977,7033,5003,2466,1528,9275,8784,5926
2025-09-17,Miércoles,LA PRIMERA,8231,8440,6006,9354,0690,8221,0022,3909,9531,5553,4403,9786,7487,5257,8678,9510,8439,8070,2570,3192
2025-09-17,Miércoles,MATUTINA,7632,2122,3864,8872,0763,1505,9180,6193,6880,1050,2729,9855,5396,9371,5676,2121,2926,8681,9508,7622
2025-09-17,Miércoles,VESPERTINA,7360,1939,7976,8131,6593,2751,5522,7109,4894,6421,7784,1416,8756,1874,5509,8430,3545,3481,8953,3259
2025-09-17,Miércoles,NOCTURNA,9339,9951,0550,0329,8641,7614,7981,6164,6663,8359,1790,3248,8375,0328,5262,1094,2557,1826,3659,4278
2025-09-18,Jueves,LA PREVIA,9816,1301,4646,3634,6718,5310,2387,5547,8589,8028,5392,1254,6072,7842,8100,8304,9822,2328,1886,3410
2025-09-18,Jueves,LA PRIMERA,5240,0473,6073,8269,8911,2696,8576,3425,1798,7434,7801,9585,3373,3063,2311,8838,9412,7258,9626,9542
2025-09-18,Jueves,MATUTINA,1414,9364,7133,5158,9590,0932,0846,8916,2025,4409,0766,4422,2205,1965,2442,7295,8986,1698,6694,9815
2025-09-18,Jueves,VESPERTINA,2545,9010,2095,1956,4085,9728,4743,7921,0835,9413,7510,1081,6979,3980,1788,4800,2718,0307,3131,3974
2025-09-18,Jueves,NOCTURNA,1313,1429,0806,1778,3184,7334,4548,5723,0826,8800,8793,0344,7227,2367,2917,0995,4314,1485,8432,7167
2025-09-19,Viernes,LA PREVIA,4220,2028,3258,4237,6367,7347,9821,3520,6605,7026,4423,3987,9808,6708,6614,3231,8537,3213,1472,9432
2025-09-19,Viernes,LA PRIMERA,3393,2636,7559,7023,6338,9733,6018,9997,6140,8697,2252,1993,8765,8933,5615,7342,8323,5250,2534,6428
2025-09-19,Viernes,MATUTINA,6729,6241,2427,9350,5513,9398,4539,1003,6869,3274,2715,7596,3049,1939,5652,1596,2799,2102,9760,6804
2025-09-19,Viernes,VESPERTINA,6299,7943,8213,0639,6002,5384,6374,7662,6817,0634,2952,9172,2708,8089,1639,7770,3010,9973,9664,5274
2025-09-19,Viernes,NOCTURNA,9713,2811,9860,1948,9888,2177,4029,2221,9156,1697,8487,0079,1157,7398,5857,1828,7702,2079,7121,4133
2025-09-20,Sábado,LA PREVIA,7645,7005,5718,1396,6539,0390,5909,6933,2358,3836,8448,6663,1344,4102,0180,1550,6126,3187,9317,6993
2025-09-20,Sábado,LA PRIMERA,6610,4778,3635,1241,2412,4817,8111,4068,7031,3890,5256,5893,9012,1332,1708,2874,9353,3811,8587,3614
2025-09-20,Sábado,MATUTINA,6510,9908,7288,8711,6422,8096,1093,4851,4622,4363,6696,9118,1906,7552,2850,7874,8955,5813,4928,9410
2025-09-20,Sábado,VESPERTINA,3503,2009,2461,3075,8089,4259,1486,0759,2203,7626,0430,6489,9229,4677,8839,3475,9231,5669,3356,3558
2025-09-20,Sábado,NOCTURNA,8018,5231,1513,3546,2396,8843,0424,8227,5007,2279,7990,6761,1297,0548,0276,0510,6208,0223,9233,2361
2025-09-22,Lunes,LA PREVIA,2070,6669,8093,2989,9538,3275,7467,2050,6132,1041,1295,2154,3082,8624,1985,6829,3783,7433,3673,4723
2025-09-22,Lunes,LA PRIMERA,3651,6704,5881,2930,5029,3665,1194,6373,8770,4049,6685,2670,4522,1150,7231,9617,5952,5001,7391,3304
2025-09-22,Lunes,MATUTINA,8015,1433,5052,8644,9749,2240,7394,3378,5977,3732,5531,2804,0599,5076,4731,2434,3677,3832,2000,4619
2025-09-22,Lunes,VESPERTINA,7563,1717,4619,2502,3800,6868,0096,0199,1310,2500,5679,3177,6165,6703,1095,6631,3693,9127,0372,3701
2025-09-22,Lunes,NOCTURNA,4170,0284,8626,1565,6987,4857,0251,0325,3665,6605,4045,2344,1092,2804,6314,4986,4115,9413,3052,7891
2025-09-23,Martes,LA PREVIA,5409,2988,7906,0854,5406,4235,4325,0557,9079,2517,9073,1373,7679,2486,4294,9947,9961,3630,0981,1969
2025-09-23,Martes,LA PRIMERA,5956,7279,0528,3596,9654,2214,9649,0513,1308,3720,4255,1078,7610,1807,2938,6329,9980,2185,4405,3931
2025-09-23,Martes,MATUTINA,8843,3775,4866,4438,1858,6594,9237,1914,4202,0035,8799,6516,1692,9680,6251,6620,1781,0599,9521,1018
2025-09-23,Martes,VESPERTINA,5992,1520,3609,8064,6450,5429,5642,7374,3171,7519,5832,3031,8720,1031,2910,8108,8945,1372,9432,0690
2025-09-23,Martes,NOCTURNA,8387,6667,1442,3498,9842,2000,3884,4805,9120,8196,1424,6499,7802,7191,8314,9005,4855,1629,2750,7071
2025-09-24,Miércoles,LA PREVIA,6134,3245,5744,3502,6050,2918,2142,5057,6951,9994,1792,5783,3207,3345,0252,4311,9701,7595,5516,0670
2025-09-24,Miércoles,LA PRIMERA,7003,5699,8238,1600,0575,2227,1844,3071,4849,1459,9662,7128,7773,0085,1918,7737,0621,0560,3341,0077
2025-09-24,Miércoles,MATUTINA,2338,9704,2928,3203,2916,9684,4693,0829,7644,7708,5118,1239,0925,8560,0814,0649,8513,0196,1926,4106
2025-09-24,Miércoles,VESPERTINA,7803,2484,0736,8798,6820,9245,1766,9537,8159,3215,3990,6140,2728,7367,2763,2078,9723,1059,1477,4077
2025-09-24,Miércoles,NOCTURNA,2962,7466,8491,0976,4938,6630,6842,1660,4493,4231,1398,3697,9421,4479,5795,2999,2387,3501,4991,1551
2025-09-25,Jueves,LA PREVIA,0132,7797,4492,9175,8418,0229,7794,7120,4717,1771,8625,8708,9998,6400,3155,7628,6418,4860,8523,0777
2025-09-25,Jueves,LA PRIMERA,1473,8421,5815,1609,4961,5480,4740,2229,8099,3086,7455,8890,2354,3913,1272,3482,5601,0574,7123,5317
2025-09-25,Jueves,MATUTINA,9182,5006,4672,0858,3830,1070,9772,5951,5794,1987,1865,4123,5935,6797,1423,2911,5739,1000,2317,3856
2025-09-25,Jueves,VESPERTINA,8194,4184,2699,8421,0081,2004,7000,8967,7010,3731,8645,1716,1070,7310,1928,1133,3641,2073,6500,3278
2025-09-25,Jueves,NOCTURNA,3242,6338,1530,1542,4251,4336,8746,4460,4791,3966,6296,4068,1933,8050,7852,6754,5963,8500,0465,0682
2025-09-26,Viernes,LA PREVIA,9368,9160,1143,4415,9590,2234,4574,8337,3761,0489,0036,1819,0880,3430,0693,9193,7099,7499,0794,6580
2025-09-26,Viernes,LA PRIMERA,7085,7677,1152,5361,1862,4587,0955,4618,3793,1864,7984,1266,4736,9563,1203,1554,9820,9010,0556,1406
2025-09-26,Viernes,MATUTINA,2818,9591,5149,5610,3468,5697,9428,5060,3233,1772,4379,6763,8203,8569,7498,0000,8166,8454,5812,8178
2025-09-26,Viernes,VESPERTINA,4235,2058,3070,7292,1530,9399,4834,9397,6262,0518,3631,3136,5057,2592,4000,0501,5209,6931,0004,4741
2025-09-26,Viernes,NOCTURNA,8036,4218,1561,9432,7022,8374,4878,0255,7592,0393,5738,4903,9365,9153,5834,0651,4832,5160,2597,7834
2025-09-27,Sábado,LA PREVIA,4196,3222,8371,7881,7326,4909,0036,5322,0144,9545,6668,0139,3873,9149,9208,4185,9596,1705,5160,4434
2025-09-27,Sábado,LA PRIMERA,6324,6927,1476,5459,6616,2650,6518,7769,6001,8446,7618,2731,8356,4041,4147,3680,1243,2334,9311,6052
2025-09-27,Sábado,MATUTINA,7483,4472,8513,8635,9632,0046,8624,4661,8223,0114,6211,6959,2590,6980,1591,3310,3972,7982,1094,9641
2025-09-27,Sábado,VESPERTINA,0191,9356,7730,7822,6829,8418,8806,6295,3814,3631,3004,8600,6045,4111,8981,9150,3616,0725,5037,8027
2025-09-27,Sábado,NOCTURNA,8662,2474,9064,9192,3064,3847,2537,6430,0526,3994,2733,9070,0111,5963,4218,4227,1521,7786,6006,5808
2025-09-29,Lunes,LA PREVIA,0106,6063,9387,8053,4882,3539,0059,2263,4961,6263,0256,0715,0738,4508,8552,1638,6770,3522,8791,4172
2025-09-29,Lunes,LA PRIMERA,2782,0640,3114,2595,1932,6729,7403,0228,4215,2896,9271,2768,2306,7142,2598,7671,5879,9712,5807,4804
2025-09-29,Lunes,MATUTINA,9178,5009,1027,1306,1503,4724,5197,4399,1280,4862,6723,5909,2804,5475,9495,9013,9467,8547,5316,8787
2025-09-29,Lunes,VESPERTINA,8651,0467,0179,9986,6650,6066,6311,4131,7442,0466,3236,5407,8348,8379,6782,7152,0792,3224,7141,6220
2025-09-29,Lunes,NOCTURNA,6542,3541,5207,2584,3481,3710,7525,9730,1996,0518,7575,1928,2319,4724,6085,8817,7000,4994,3655,7926
2025-09-30,Martes,LA PREVIA,2053,7329,8157,8699,6042,4847,9209,2787,5192,8586,1148,4992,9331,9402,5761,9851,1564,1004,5708,4868
2025-09-30,Martes,LA PRIMERA,6113,5735,3872,5063,8471,1742,2021,6287,2182,4328,9962,8310,6026,3393,5614,1835,7446,0920,5903,9637
2025-09-30,Martes,MATUTINA,8895,2401,5899,8107,3895,5508,6561,2359,9589,8585,0253,5858,4959,6335,2628,6799,7581,3781,9726,2025
2025-09-30,Martes,VESPERTINA,1041,6449,9261,3938,9480,0133,3547,5927,9869,9776,3963,3972,9114,4274,5029,4789,8848,2365,3508,6147
2025-09-30,Martes,NOCTURNA,1662,8695,8852,4003,8527,3183,8145,3145,4732,2626,8924,5545,3236,2116,7656,5564,4026,8305,2122,3211
2025-10-01,Miércoles,LA PREVIA,0418,0726,0302,5626,2748,7147,9531,7455,8367,5967,7452,5768,1572,4393,6015,9047,0558,3034,4905,5679
2025-10-01,Miércoles,LA PRIMERA,9074,5260,5921,0576,1552,1559,3728,5815,2510,8116,0262,1084,0033,4159,7060,3694,6000,0788,0634,7058
2025-10-01,Miércoles,MATUTINA,4014,5469,5235,1688,9981,8175,7857,4430,0113,8649,9178,2790,9043,4967,0890,3581,9608,5233,1673,8301
2025-10-01,Miércoles,VESPERTINA,6609,4495,1919,5819,0791,1266,7774,3936,7392,3387,3527,0744,6601,3405,2164,9491,6883,5305,2151,1514
2025-10-01,Miércoles,NOCTURNA,2774,9413,1765,6812,7124,0844,3512,2995,9954,4250,3949,5973,8940,7668,6830,1623,6381,3207,9482,6402
2025-10-02,Jueves,LA PREVIA,7818,8262,9559,6955,7955,7566,9421,7846,7783,3147,8967,5312,1434,4263,9880,6004,9653,5047,2380,8907
2025-10-02,Jueves,LA PRIMERA,6438,4946,1099,5706,1410,0100,0611,8863,5918,9233,4011,6068,0713,7280,8835,2340,9808,6481,4808,7282
2025-10-02,Jueves,MATUTINA,0397,1094,5542,1250,0911,8753,9100,7845,7020,0910,4283,2150,2954,1794,3638,6397,3306,6389,3640,8045
2025-10-02,Jueves,VESPERTINA,0518,0250,0289,2128,9643,9570,9417,9260,0869,1772,5746,4664,3895,3304,1183,0670,9857,3987,7372,1185
2025-10-02,Jueves,NOCTURNA,9914,8882,0590,6421,2990,2550,1683,5835,9166,4200,2159,8434,2568,3650,4181,4112,1019,2279,6379,6975
2025-10-03,Viernes,LA PREVIA,5174,5725,3898,6862,4318,8352,4247,0731,6360,4623,4463,3364,6001,5607,6969,8336,6768,2356,9804,7354
2025-10-03,Viernes,LA PRIMERA,4782,7158,3447,3484,1261,8446,8058,7472,2533,1893,0483,5064,2897,5312,8530,9032,4731,7062,2680,2388
2025-10-03,Viernes,MATUTINA,0508,8010,1146,5665,4050,7037,3655,7778,2143,5966,7096,3595,6084,7582,0178,7959,9190,7614,3870,3101
2025-10-03,Viernes,VESPERTINA,6391,9892,5277,7662,5598,1560,9960,5880,2360,0043,3004,7177,6275,6927,9909,0208,2266,5211,5444,1916
2025-10-03,Viernes,NOCTURNA,8895,7717,9355,7289,1955,0542,4096,1050,2482,1746,6373,5545,1716,1014,4666,3715,4953,4021,9064,9892
2025-10-04,Sábado,LA PREVIA,5344,5784,4184,6866,9212,5341,3391,3062,0331,9288,5075,2627,8693,6250,6228,8372,1139,3419,6516,3105
2025-10-04,Sábado,LA PRIMERA,8592,4533,6028,1188,2149,2667,0390,7143,1248,1527,5276,7307,1888,7132,3367,4517,7156,1305,9451,9975
2025-10-04,Sábado,MATUTINA,5221,5251,4701,1358,0439,0787,2725,1283,5925,3934,9576,6337,9991,9062,0199,9491,9071,2789,5307,1047
2025-10-04,Sábado,VESPERTINA,1259,8077,1127,8046,2661,7160,8859,6709,2279,8353,4456,0981,1369,1378,7938,9976,5160,2613,5591,4371
2025-10-04,Sábado,NOCTURNA,5382,2004,4966,7232,5236,1984,7886,9037,5653,0739,3920,3041,7546,1525,7729,6645,3029,6352,7661,0663
2025-10-06,Lunes,LA PREVIA,8344,0285,0592,2121,2066,3067,9573,4424,3690,0334,1239,6145,8923,3909,1868,0344,1202,0772,3267,4549
2025-10-06,Lunes,LA PRIMERA,6051,6941,9078,4765,1319,9691,1599,2857,5085,3618,9452,5478,6102,9648,3439,1309,5073,6166,0028,6946
2025-10-06,Lunes,MATUTINA,5656,8190,5798,5734,3475,5166,6315,0229,1781,1693,9655,0356,6024,9215,6935,4737,6028,2141,0406,9923
2025-10-06,Lunes,VESPERTINA,7467,9048,7300,9607,2452,8744,9032,9042,4253,6687,1856,5483,9265,7938,5551,9563,9813,8709,8068,6574
2025-10-06,Lunes,NOCTURNA,0016,8962,8274,3658,2190,8670,8978,8430,9851,3168,7002,6653,4936,3453,1278,9807,9199,7136,9803,0552
2025-10-07,Martes,LA PREVIA,7255,1920,7590,2251,8477,0727,8352,9380,9291,8295,9202,2001,3773,9610,6680,0793,6183,8019,9605,8303
2025-10-07,Martes,LA PRIMERA,6720,3710,9179,1527,6176,6527,4109,3870,2355,9116,9276,0570,7322,0445,9592,4083,7740,6488,7074,4849
2025-10-07,Martes,MATUTINA,2046,5749,1717,4120,9609,5580,1533,4012,6167,6376,2578,1936,8296,9202,0629,0521,7137,7964,3612,0172
2025-10-07,Martes,VESPERTINA,2732,4361,6144,9190,7943,5585,9052,1019,8149,6047,6478,2673,4951,3620,4962,6220,6343,2303,4921,8399
2025-10-07,Martes,NOCTURNA,3872,0026,9763,5407,8114,8197,4131,0484,1186,5608,8213,8046,0121,1878,6821,8077,9061,0346,6202,9194
2025-10-08,Miércoles,LA PREVIA,6054,8930,8012,3209,9487,5665,1422,1195,1914,6490,8911,4274,0018,5991,7049,3878,3223,4341,0035,1167
2025-10-08,Miércoles,LA PRIMERA,2413,0895,4284,2023,4597,5191,9701,3658,2748,0337,0822,7785,8015,1632,6878,9612,9088,1601,5882,0592
2025-10-08,Miércoles,MATUTINA,8349,8887,2521,7322,3773,9296,9703,2913,5968,7474,5894,5568,5685,1579,4225,1555,2154,3687,0892,8932
2025-10-08,Miércoles,VESPERTINA,1662,0887,5427,0093,0690,8083,6505,3645,1683,2919,5291,5879,6158,7037,0453,5281,0726,1770,6409,5628
2025-10-08,Miércoles,NOCTURNA,6310,1510,1008,1839,9209,5938,4976,0026,3023,1727,5988,4088,0990,8396,7679,5523,7792,3610,1330,2518
2025-10-09,Jueves,LA PREVIA,3594,5066,3741,8878,6045,9396,7500,9242,9357,6545,5032,7130,9556,9649,6471,7393,3765,1569,7616,6117
2025-10-09,Jueves,LA PRIMERA,9915,7758,6121,6043,4846,1811,7297,5443,6463,0527,9630,6206,7998,6357,1575,8981,8535,0115,8767,9791
2025-10-09,Jueves,MATUTINA,9445,8367,6550,9356,9465,2904,4640,4750,2276,6829,4674,6459,7703,6257,6068,6770,7897,6496,4705,4626
2025-10-09,Jueves,VESPERTINA,9355,8811,4862,1452,0642,4730,7168,6763,8429,3744,9961,3582,2318,5457,1586,2767,1015,1683,2788,2961
2025-10-09,Jueves,NOCTURNA,9754,9907,3329,1195,6864,7492,2019,3933,3690,6288,3264,2970,3894,6346,1886,7754,4825,0402,6192,4158
2025-10-10,Viernes,LA PREVIA,3192,4900,3225,4688,9730,0909,3903,1519,0630,0085,1517,4837,2945,6133,2455,5894,4981,6577,1423,4432
2025-10-10,Viernes,LA PRIMERA,4624,3746,7171,9470,1152,9907,7275,7969,7243,4526,8927,3267,4884,1839,6385,7597,4206,2513,2034,9137
2025-10-10,Viernes,MATUTINA,8931,4469,6210,3271,4409,7040,2173,4684,7310,0487,7271,4093,5237,3390,4182,2099,5889,5923,2290,5710
2025-10-10,Viernes,VESPERTINA,9446,6971,7701,4957,7696,9578,8213,0532,9149,2370,1842,0348,5219,2030,0648,6345,5764,6397,0876,2056
2025-10-10,Viernes,NOCTURNA,9664,6274,4903,5357,5440,1632,3228,0951,4167,9788,1257,3935,7135,5374,1975,3026,5216,2597,4373,9685
2025-10-11,Sábado,LA PREVIA,2313,7720,4129,4076,4194,3123,7369,2531,2573,0231,3397,6690,1694,0774,7716,9601,1038,3427,3898,2287
2025-10-11,Sábado,LA PRIMERA,1606,3227,2148,5263,2634,3390,3944,0097,7213,5668,4767,5904,7694,0543,1359,0730,7574,1957,1002,7777
2025-10-11,Sábado,MATUTINA,7358,4258,6539,3897,2640,8932,0757,0242,4781,8606,4935,4529,3832,4521,5128,9488,9262,1884,6431,6631
2025-10-11,Sábado,VESPERTINA,1391,4161,7694,5689,0419,3500,1635,3569,2961,7368,3242,5633,0798,4824,1328,0546,3341,0861,9247,5169
2025-10-11,Sábado,NOCTURNA,3325,0539,6391,9318,1420,9808,4917,8821,7004,5059,6860,9246,0557,5585,4694,3496,9409,0558,2072,8981
2025-10-13,Lunes,LA PREVIA,3205,6328,6091,9284,4910,2747,8876,4621,6186,0108,1159,1037,4076,7814,0842,1978,5205,7387,5103,7645
2025-10-13,Lunes,LA PRIMERA,8491,9144,2754,3738,2046,2613,0250,6969,7307,0359,1028,6941,8614,4072,4340,7621,6868,3548,9983,9024
2025-10-13,Lunes,MATUTINA,6904,8732,3311,2620,4090,3357,9989,9018,0612,3047,0456,5346,3561,1526,7120,1637,9411,1788,1471,0121
2025-10-13,Lunes,VESPERTINA,2938,0790,8643,2458,8469,5648,9650,0842,0573,4333,7492,8010,1424,6970,2325,3723,3670,7122,4461,0968
2025-10-13,Lunes,NOCTURNA,4958,5290,0860,7699,6448,9822,3320,5756,6299,0190,2422,3856,9020,2041,1995,8796,7521,4253,4607,8128
2025-10-14,Martes,LA PREVIA,7305,2240,6389,1494,4597,5612,7124,9529,4368,0781,5844,2085,5584,8396,9589,4906,3558,9002,2449,1853
2025-10-14,Martes,LA PRIMERA,6245,5116,7337,5708,4054,3156,4442,4125,8730,0919,7573,5528,4510,6868,7235,7236,4224,8581,6129,5820
2025-10-14,Martes,MATUTINA,3440,3942,6410,8270,9913,4981,6267,0933,9442,6098,6207,3174,1987,9116,8819,1761,9706,7194,7999,7090
2025-10-14,Martes,VESPERTINA,0523,0318,6078,7961,5807,4388,8708,4286,3465,2681,5759,8696,3760,1429,6099,2330,4450,5717,6010,2734
2025-10-14,Martes,NOCTURNA,7180,9014,6523,3125,6652,4328,1937,9987,4340,3868,7208,3560,9281,8564,8793,6634,1148,2896,7610,3298
2025-10-15,Miércoles,LA PREVIA,2835,2552,9223,9739,4280,3537,1915,4245,1149,8639,4420,6612,9016,3193,6554,4996,8658,8557,3244,4964
2025-10-15,Miércoles,LA PRIMERA,2566,9962,2627,2808,1367,7954,6401,9828,2179,2442,3046,6582,3883,3786,4845,2646,8211,6357,7547,8009
2025-10-15,Miércoles,MATUTINA,0387,2890,0559,0058,9033,4460,6209,9416,7947,2499,0481,0378,5774,3946,8504,2775,5665,9658,2171,5150
2025-10-15,Miércoles,VESPERTINA,3837,7114,6893,0781,0611,9180,4247,9651,4516,8870,2362,7318,9736,4196,9762,4160,1420,5983,4420,2429
2025-10-15,Miércoles,NOCTURNA,5115,8649,3960,6567,8107,0649,4924,6771,8469,6767,8010,6352,7742,9195,2641,0390,6869,0650,1801,9765
2025-10-16,Jueves,LA PREVIA,2302,1708,4224,0812,9363,9398,6134,7563,1555,4855,0903,0210,7594,5784,5495,1842,6474,5982,4966,1429
2025-10-16,Jueves,LA PRIMERA,3112,6741,4553,9981,2959,8667,0348,7462,8766,9924,6966,9492,6400,5789,5426,6259,0585,4230,2379,8695
2025-10-16,Jueves,MATUTINA,0481,3494,6453,9409,4087,6194,9185,3142,0623,8746,6808,2854,8491,7372,2808,2235,2029,9147,1109,4927
